1.241999999999999993e+00 1.710690211581278541e+00
1.252000000000000002e+00 1.830416892404569174e+00
1.262999999999999901e+00 1.911698197938157762e+00
1.272999999999999909e+00 2.035798369190819468e+00
1.282999999999999918e+00 2.162594275401652943e+00
1.294000000000000039e+00 2.258698076326271842e+00
1.304000000000000048e+00 2.405853278984402266e+00
1.314000000000000057e+00 2.585042552841248842e+00
1.324999999999999956e+00 2.764624025071040325e+00
1.334999999999999964e+00 2.919214449128395117e+00
1.344999999999999973e+00 3.053024238357763487e+00
1.356000000000000094e+00 3.185302811350907870e+00
1.366000000000000103e+00 3.273388611210101828e+00
1.375999999999999890e+00 3.327533320644588066e+00
1.387000000000000011e+00 3.333199063962426933e+00
1.397000000000000020e+00 3.282591811358823275e+00
1.407000000000000028e+00 3.206625796690346863e+00
1.417999999999999927e+00 3.116592530312552789e+00
1.427999999999999936e+00 3.026245528703842336e+00
1.439000000000000057e+00 2.921628826528106515e+00
1.449000000000000066e+00 2.835637847116588617e+00
1.459000000000000075e+00 2.790651895167148844e+00
1.469999999999999973e+00 2.770836877190716141e+00
1.479999999999999982e+00 2.751940042951517729e+00
1.489999999999999991e+00 2.728542834554736896e+00
1.500999999999999890e+00 2.735134000373656171e+00
1.510999999999999899e+00 2.734999268738476097e+00
1.520999999999999908e+00 2.725165316086346934e+00
1.532000000000000028e+00 2.704309708594783146e+00
1.542000000000000037e+00 2.684298604850063885e+00
1.552000000000000046e+00 2.666586957142031533e+00
1.562999999999999945e+00 2.608172156894555727e+00
1.572999999999999954e+00 2.537071934336904366e+00
1.582999999999999963e+00 2.472663745841718885e+00
1.594000000000000083e+00 2.393279966907340128e+00
1.604000000000000092e+00 2.313437269519102113e+00
1.614000000000000101e+00 2.260049999446914981e+00
1.625000000000000000e+00 2.221834827344283170e+00
1.635000000000000009e+00 2.160524010512264947e+00
1.645000000000000018e+00 2.099091231938240654e+00
1.655999999999999917e+00 2.053820342678492672e+00
1.665999999999999925e+00 2.022949826367426152e+00
1.675999999999999934e+00 2.017486059431390366e+00
1.687000000000000055e+00 2.020149746924717604e+00
1.697000000000000064e+00 2.024961728033396469e+00
1.707000000000000073e+00 2.028739510139239144e+00
1.717999999999999972e+00 2.015247379355695756e+00
1.727999999999999980e+00 2.004515901658053600e+00
1.737999999999999989e+00 1.994599207861067924e+00
1.749000000000000110e+00 1.979375911745921979e+00
1.758999999999999897e+00 1.955734388918904276e+00
1.768999999999999906e+00 1.922885592020492584e+00
1.780000000000000027e+00 1.923206177194738631e+00
1.790000000000000036e+00 1.943585603980436893e+00
1.800000000000000044e+00 1.956973428537035709e+00
1.810999999999999943e+00 1.963285002234774757e+00
1.820999999999999952e+00 1.966811124638052188e+00
1.832000000000000073e+00 1.963440602615724728e+00
1.842000000000000082e+00 1.955876785485220593e+00
1.852000000000000091e+00 1.963311997620347693e+00
1.862999999999999989e+00 2.006667386489350502e+00
1.872999999999999998e+00 2.049523847141086819e+00
1.883000000000000007e+00 2.069256146541553765e+00
1.893999999999999906e+00 2.099333465650466746e+00
1.903999999999999915e+00 2.141729674818930285e+00
1.913999999999999924e+00 2.188776142048336482e+00
1.925000000000000044e+00 2.255249431881094502e+00
1.935000000000000053e+00 2.315017278553229030e+00
1.945000000000000062e+00 2.359391658881585307e+00
1.955999999999999961e+00 2.407216026865889980e+00
1.965999999999999970e+00 2.486651161703225199e+00
1.975999999999999979e+00 2.549058257474709155e+00
1.987000000000000099e+00 2.565628577951220013e+00
1.997000000000000108e+00 2.636677644309216806e+00
2.007000000000000117e+00 2.757596235854697930e+00
2.017999999999999794e+00 2.868703888518297607e+00
2.028000000000000025e+00 2.996547847106733720e+00
2.037999999999999812e+00 3.121751751821403076e+00
2.048999999999999932e+00 3.229620565948885691e+00
2.059000000000000163e+00 3.350577711380531731e+00
2.068999999999999950e+00 3.435044977871468674e+00
2.080000000000000071e+00 3.448779059319399209e+00
2.089999999999999858e+00 3.391692350435103975e+00
2.100999999999999979e+00 3.302618809369316288e+00
2.111000000000000210e+00 3.250631630929595506e+00
2.120999999999999996e+00 3.174620607253723303e+00
2.132000000000000117e+00 3.056538892276687402e+00
2.141999999999999904e+00 3.009632701842535507e+00
2.152000000000000135e+00 3.024422093557709523e+00
2.162999999999999812e+00 3.027773274206640330e+00
2.173000000000000043e+00 3.021556883462563903e+00
2.182999999999999829e+00 3.009108339691344725e+00
2.193999999999999950e+00 2.998058204905301949e+00
2.204000000000000181e+00 2.953768271208829788e+00
2.213999999999999968e+00 2.915904662364666500e+00
2.225000000000000089e+00 2.880961645006750338e+00
2.234999999999999876e+00 2.760439457767549065e+00
2.245000000000000107e+00 2.618258199643419548e+00
2.255999999999999783e+00 2.518698870448788263e+00
2.266000000000000014e+00 2.419425758315389974e+00
2.275999999999999801e+00 2.322136516228105130e+00
2.286999999999999922e+00 2.259401690713716437e+00
2.297000000000000153e+00 2.198121698177787575e+00
2.306999999999999940e+00 2.134774226938296326e+00
2.318000000000000060e+00 2.081259234213748588e+00
2.327999999999999847e+00 2.039507783755678538e+00
2.338000000000000078e+00 1.997409572421239732e+00
2.349000000000000199e+00 1.949079269809209203e+00
2.358999999999999986e+00 1.910460415711354054e+00
2.370000000000000107e+00 1.851801825250207534e+00
2.379999999999999893e+00 1.804929084479498291e+00
2.390000000000000124e+00 1.775586100418675928e+00
2.400999999999999801e+00 1.726066626755757616e+00
2.411000000000000032e+00 1.696757790611258754e+00
2.420999999999999819e+00 1.664440146115203634e+00
2.431999999999999940e+00 1.607174228265249472e+00
2.442000000000000171e+00 1.594215167409970491e+00
2.451999999999999957e+00 1.609304197471689957e+00
2.463000000000000078e+00 1.591402526075662571e+00
2.472999999999999865e+00 1.556227811086795754e+00
2.483000000000000096e+00 1.554517931707447342e+00
2.494000000000000217e+00 1.572337749976130183e+00
2.504000000000000004e+00 1.560294203027108528e+00
2.513999999999999790e+00 1.531040822447265803e+00
2.524999999999999911e+00 1.525283252382979571e+00
2.535000000000000142e+00 1.536653832195136848e+00
2.544999999999999929e+00 1.553150024949296437e+00
2.556000000000000050e+00 1.583341403488205179e+00
2.565999999999999837e+00 1.607224315395956227e+00
2.576999999999999957e+00 1.599170409931349512e+00
2.587000000000000188e+00 1.591623070956186048e+00
2.596999999999999975e+00 1.607227426346377275e+00
2.608000000000000096e+00 1.609990372642023049e+00
2.617999999999999883e+00 1.607662899988676175e+00
2.628000000000000114e+00 1.636554307073248227e+00
2.638999999999999790e+00 1.659386332353017579e+00
2.649000000000000021e+00 1.685866246177317729e+00
2.658999999999999808e+00 1.763034032569989806e+00
2.669999999999999929e+00 1.859753209433982812e+00
2.680000000000000160e+00 1.953464870428951450e+00
2.689999999999999947e+00 2.038226925540921997e+00
2.701000000000000068e+00 2.125604619867015543e+00
2.710999999999999854e+00 2.222374405900140015e+00
2.721000000000000085e+00 2.305617054066003924e+00
2.732000000000000206e+00 2.393672909985823605e+00
2.741999999999999993e+00 2.488065312647560035e+00
2.751999999999999780e+00 2.560884222295103818e+00
2.762999999999999901e+00 2.586179034792448483e+00
2.773000000000000131e+00 2.547066155403113985e+00
2.782999999999999918e+00 2.473925221181917600e+00
2.794000000000000039e+00 2.414354157947835144e+00
2.803999999999999826e+00 2.370271925328399920e+00
2.814000000000000057e+00 2.343483518183987702e+00
2.825000000000000178e+00 2.348572970976205543e+00
2.834999999999999964e+00 2.376815306244891790e+00
2.845000000000000195e+00 2.409626112076311610e+00
2.855999999999999872e+00 2.454402371250484105e+00
2.866000000000000103e+00 2.507302534597689814e+00
2.876999999999999780e+00 2.565540099082452397e+00
2.887000000000000011e+00 2.650568618240244589e+00
2.896999999999999797e+00 2.703216417529310522e+00
2.907999999999999918e+00 2.693709709675487840e+00
2.918000000000000149e+00 2.671264307402021032e+00
2.927999999999999936e+00 2.634061123056941955e+00
2.939000000000000057e+00 2.566584695660752757e+00
2.948999999999999844e+00 2.513960421327272599e+00
2.959000000000000075e+00 2.463091350315696371e+00
2.970000000000000195e+00 2.379537980365095784e+00
2.979999999999999982e+00 2.305064207348680227e+00
2.990000000000000213e+00 2.272010123216884114e+00
3.000999999999999890e+00 2.239848432372154807e+00
3.011000000000000121e+00 2.177310956202627601e+00
3.020999999999999908e+00 2.129321488174108268e+00
3.032000000000000028e+00 2.106389327735972206e+00
3.041999999999999815e+00 2.080149273489765527e+00
3.052000000000000046e+00 2.060082037201431238e+00
3.063000000000000167e+00 2.065838328621095066e+00
3.072999999999999954e+00 2.084343061974204048e+00
3.083000000000000185e+00 2.103072751951296393e+00
3.093999999999999861e+00 2.106966777146711767e+00
3.104000000000000092e+00 2.105006175762911713e+00
3.113999999999999879e+00 2.116180521600177666e+00
3.125000000000000000e+00 2.130718423443135112e+00
3.134999999999999787e+00 2.175788133068107477e+00
3.145000000000000018e+00 2.202750326296650574e+00
3.156000000000000139e+00 2.173869131295626200e+00
3.165999999999999925e+00 2.192259564923825454e+00
3.177000000000000046e+00 2.228144070745875283e+00
3.186999999999999833e+00 2.231054683328044241e+00
3.197000000000000064e+00 2.230808373661888666e+00
3.208000000000000185e+00 2.201000681508299639e+00
3.217999999999999972e+00 2.186482792065832736e+00
3.228000000000000203e+00 2.206211911852530960e+00
3.238999999999999879e+00 2.200109542727361589e+00
3.249000000000000110e+00 2.193604567828942198e+00
3.258999999999999897e+00 2.190365722887390287e+00
3.270000000000000018e+00 2.167369373226446516e+00
3.279999999999999805e+00 2.162928339081071183e+00
3.290000000000000036e+00 2.177296718410239862e+00
3.301000000000000156e+00 2.186994513024667075e+00
3.310999999999999943e+00 2.215389130604372703e+00
3.321000000000000174e+00 2.264223708028868742e+00
3.331999999999999851e+00 2.283639857770922710e+00
3.342000000000000082e+00 2.327689197466018989e+00
3.351999999999999869e+00 2.391783016914368787e+00
3.362999999999999989e+00 2.444890386090959655e+00
3.373000000000000220e+00 2.536352696294425169e+00
3.383000000000000007e+00 2.616274832658067595e+00
3.394000000000000128e+00 2.689116769498862691e+00
3.403999999999999915e+00 2.754497776365048889e+00
3.414000000000000146e+00 2.776101042829673737e+00
3.424999999999999822e+00 2.796054005200900860e+00
3.435000000000000053e+00 2.815633854037133066e+00
3.444999999999999840e+00 2.832448057776170369e+00
3.455999999999999961e+00 2.854510465911799688e+00
3.466000000000000192e+00 2.854276440711375873e+00
3.475999999999999979e+00 2.837837380823643674e+00
3.487000000000000099e+00 2.857152428555396639e+00
3.496999999999999886e+00 2.884292114193706347e+00
3.508000000000000007e+00 2.888136423370613493e+00
3.517999999999999794e+00 2.884071774418937917e+00
3.528000000000000025e+00 2.870294932580971015e+00
3.539000000000000146e+00 2.858893142459158376e+00
3.548999999999999932e+00 2.860724733349925053e+00
3.559000000000000163e+00 2.869741103305313956e+00
3.569999999999999840e+00 2.878763797187952722e+00
3.580000000000000071e+00 2.858102517405560317e+00
3.589999999999999858e+00 2.806675435457402834e+00
3.600999999999999979e+00 2.733986283798804706e+00
3.611000000000000210e+00 2.636297782876585671e+00
3.620999999999999996e+00 2.523007134353765668e+00
3.632000000000000117e+00 2.442414583972180697e+00
3.641999999999999904e+00 2.378686402197649929e+00
3.652000000000000135e+00 2.300791820221899542e+00
3.662999999999999812e+00 2.245012472125711422e+00
3.673000000000000043e+00 2.210993894157105011e+00
3.682999999999999829e+00 2.159478177708679780e+00
3.693999999999999950e+00 2.102618843252385350e+00
3.704000000000000181e+00 2.052818793756526095e+00
3.713999999999999968e+00 2.019177307717180181e+00
3.725000000000000089e+00 1.985312317999361920e+00
3.734999999999999876e+00 1.937638253131889421e+00
3.745999999999999996e+00 1.897136262897317405e+00
3.755999999999999783e+00 1.871549090993875009e+00
3.766000000000000014e+00 1.834047709303114004e+00
3.777000000000000135e+00 1.781609665443022905e+00
3.786999999999999922e+00 1.747895591847522079e+00
3.797000000000000153e+00 1.706556181319560217e+00
3.807999999999999829e+00 1.657965620873967261e+00
3.818000000000000060e+00 1.665226411032445952e+00
3.827999999999999847e+00 1.651293735227018944e+00
3.838999999999999968e+00 1.617480757227114596e+00
3.849000000000000199e+00 1.612419610399228542e+00
3.858999999999999986e+00 1.589171167621663106e+00
3.870000000000000107e+00 1.581162230765711163e+00
3.879999999999999893e+00 1.577879906710266900e+00
3.890000000000000124e+00 1.556402904135044230e+00
3.900999999999999801e+00 1.565398990672984825e+00
3.911000000000000032e+00 1.562238778164208641e+00
3.920999999999999819e+00 1.554329759092323515e+00
3.931999999999999940e+00 1.562813808487754530e+00
3.942000000000000171e+00 1.553328361937681201e+00
3.951999999999999957e+00 1.542477552510894911e+00
3.963000000000000078e+00 1.551903669690873677e+00
3.972999999999999865e+00 1.572486565920357959e+00
3.983000000000000096e+00 1.612936142567336750e+00
3.994000000000000217e+00 1.657801254674395430e+00
4.003999999999999559e+00 1.700977660053182516e+00
4.014000000000000234e+00 1.752521897152785835e+00
4.025000000000000355e+00 1.838639170691193536e+00
4.035000000000000142e+00 1.942049947864369353e+00
4.046000000000000263e+00 2.028681838041638041e+00
4.056000000000000050e+00 2.131085404201342293e+00
4.065999999999999837e+00 2.260191363579641788e+00
4.076999999999999957e+00 2.408273032693760030e+00
4.086999999999999744e+00 2.533060204574696161e+00
4.097000000000000419e+00 2.587011403144562571e+00
4.107999999999999652e+00 2.627895545869356031e+00
4.118000000000000327e+00 2.682308147845806179e+00
4.128000000000000114e+00 2.706574772660086836e+00
4.139000000000000234e+00 2.653111004085581204e+00
4.149000000000000021e+00 2.552523849056067107e+00
4.158999999999999808e+00 2.471363388900952529e+00
4.169999999999999929e+00 2.418977263225101204e+00
4.179999999999999716e+00 2.383883386409662464e+00
4.190000000000000391e+00 2.396896952311467377e+00
4.200999999999999623e+00 2.415360428590317188e+00
4.211000000000000298e+00 2.426596381766032096e+00
4.221000000000000085e+00 2.475359569840309248e+00
4.232000000000000206e+00 2.531332652971552744e+00
4.241999999999999993e+00 2.568679232601844387e+00
4.251999999999999780e+00 2.609215590939161888e+00
4.262999999999999901e+00 2.629898477127967205e+00
4.272999999999999687e+00 2.621774589853216320e+00
4.283000000000000362e+00 2.605743847733310581e+00
4.293999999999999595e+00 2.561970140341217839e+00
4.304000000000000270e+00 2.475951130373941655e+00
4.315000000000000391e+00 2.395801953417686203e+00
4.325000000000000178e+00 2.320980180871866416e+00
4.334999999999999964e+00 2.241761361073029146e+00
4.346000000000000085e+00 2.187363938625669135e+00
4.355999999999999872e+00 2.105743811578227209e+00
4.365999999999999659e+00 2.014603434922118907e+00
4.376999999999999780e+00 1.971309716914112942e+00
4.386999999999999567e+00 1.934512083187903020e+00
4.397000000000000242e+00 1.892241263687059583e+00
4.408000000000000362e+00 1.886898778419234812e+00
4.418000000000000149e+00 1.879060403499578813e+00
4.427999999999999936e+00 1.848035443383053700e+00
4.439000000000000057e+00 1.857644207053654295e+00
4.448999999999999844e+00 1.906299819021131770e+00
4.458999999999999631e+00 1.928851990174466513e+00
4.469999999999999751e+00 1.944254355787842892e+00
4.480000000000000426e+00 1.986718148102543324e+00
4.490000000000000213e+00 2.023583949333459309e+00
4.501000000000000334e+00 2.047763658237932383e+00
4.511000000000000121e+00 2.077803166808636970e+00
4.520999999999999908e+00 2.099770939888443877e+00
4.532000000000000028e+00 2.119572126633108677e+00
4.541999999999999815e+00 2.140583565292418111e+00
4.551999999999999602e+00 2.157723105498015492e+00
4.562999999999999723e+00 2.189059615451347529e+00
4.573000000000000398e+00 2.224642892690869900e+00
4.583000000000000185e+00 2.235935821977008242e+00
4.594000000000000306e+00 2.243567248824960281e+00
4.604000000000000092e+00 2.251146596736871786e+00
4.613999999999999879e+00 2.243228476994708842e+00
4.625000000000000000e+00 2.233889433253132051e+00
4.634999999999999787e+00 2.228135319050438934e+00
4.644999999999999574e+00 2.219828146501435562e+00
4.655999999999999694e+00 2.208607479838823551e+00
4.666000000000000369e+00 2.220843533434987638e+00
4.676000000000000156e+00 2.250067110110273827e+00
4.687000000000000277e+00 2.256762725675873771e+00
4.697000000000000064e+00 2.276365963548040661e+00
4.708000000000000185e+00 2.285839451930078425e+00
4.717999999999999972e+00 2.279477352377075050e+00
4.727999999999999758e+00 2.308229841241984825e+00
4.738999999999999879e+00 2.321132697628465635e+00
4.748999999999999666e+00 2.328109318739135070e+00
4.759000000000000341e+00 2.384225870172538730e+00
4.769999999999999574e+00 2.453718198978847909e+00
4.780000000000000249e+00 2.511603073735975578e+00
4.790000000000000036e+00 2.588072062366115755e+00
4.801000000000000156e+00 2.669012738823102637e+00
4.810999999999999943e+00 2.720823037244429088e+00
4.820999999999999730e+00 2.790361625309522253e+00
4.831999999999999851e+00 2.843967123579314471e+00
4.841999999999999638e+00 2.816352960834277219e+00
4.852000000000000313e+00 2.761761213428850947e+00
4.863000000000000433e+00 2.739791597913972421e+00
4.873000000000000220e+00 2.722434939534827514e+00
4.883000000000000007e+00 2.685029608775292065e+00
4.894000000000000128e+00 2.646891384246810919e+00
4.903999999999999915e+00 2.632227573748136429e+00
4.913999999999999702e+00 2.655373043472423422e+00
4.924999999999999822e+00 2.681664035631607490e+00
4.934999999999999609e+00 2.692675992391212247e+00
4.945000000000000284e+00 2.689595508622067754e+00
4.956000000000000405e+00 2.703137991298261600e+00
4.966000000000000192e+00 2.731892567433793051e+00
4.975999999999999979e+00 2.723804141270073309e+00
4.987000000000000099e+00 2.685747754350732208e+00
4.996999999999999886e+00 2.653793888002608181e+00
5.008000000000000007e+00 2.603415064871523743e+00
5.017999999999999794e+00 2.551566969530684403e+00
5.027999999999999581e+00 2.510963560070117673e+00
5.038999999999999702e+00 2.455943403256679147e+00
5.049000000000000377e+00 2.414126343006926856e+00
5.059000000000000163e+00 2.393192637461514671e+00
5.070000000000000284e+00 2.337378232122477861e+00
5.080000000000000071e+00 2.299434713141470965e+00
5.089999999999999858e+00 2.299002174857605496e+00
5.100999999999999979e+00 2.290556264316596202e+00
5.110999999999999766e+00 2.269352550839115246e+00
5.121000000000000441e+00 2.248742759854937212e+00
5.131999999999999673e+00 2.210189358403483073e+00
5.142000000000000348e+00 2.165836097215114719e+00
5.152000000000000135e+00 2.135799616068885687e+00
5.163000000000000256e+00 2.063862398514009211e+00
5.173000000000000043e+00 1.982647220258813459e+00
5.182999999999999829e+00 1.966398230267714542e+00
5.193999999999999950e+00 1.904693676158977445e+00
5.203999999999999737e+00 1.823726679083244484e+00
5.214000000000000412e+00 1.807202810976122898e+00
5.224999999999999645e+00 1.781439025058112913e+00
5.235000000000000320e+00 1.745301406634395480e+00
5.245000000000000107e+00 1.720190977769619600e+00
5.256000000000000227e+00 1.703611458050221072e+00
5.266000000000000014e+00 1.701231612685350836e+00
5.275999999999999801e+00 1.671563040988882420e+00
5.286999999999999922e+00 1.633884634850331086e+00
5.296999999999999709e+00 1.634584656724759499e+00
5.307999999999999829e+00 1.618691446817459356e+00
5.317999999999999616e+00 1.586394654554786454e+00
5.328000000000000291e+00 1.604494936109179370e+00
5.339000000000000412e+00 1.619411621546541724e+00
5.349000000000000199e+00 1.591697835645949466e+00
5.358999999999999986e+00 1.590824000321845677e+00
5.370000000000000107e+00 1.581098668647848760e+00
5.379999999999999893e+00 1.569549298365616741e+00
5.389999999999999680e+00 1.606852824623338227e+00
5.400999999999999801e+00 1.661520388078340904e+00
5.410999999999999588e+00 1.737194577472541024e+00
5.421000000000000263e+00 1.846572500607544409e+00
5.432000000000000384e+00 1.953057602837151352e+00
5.442000000000000171e+00 2.067189880006188751e+00
5.451999999999999957e+00 2.171071855098305914e+00
5.463000000000000078e+00 2.248829695641712867e+00
5.472999999999999865e+00 2.297647927773095677e+00
5.482999999999999652e+00 2.297199599512414814e+00
5.493999999999999773e+00 2.276385731812602842e+00
5.503999999999999559e+00 2.263721051719933097e+00
5.514999999999999680e+00 2.230988570118636716e+00
5.525000000000000355e+00 2.189046824533454227e+00
5.535000000000000142e+00 2.170290533546142431e+00
5.544999999999999929e+00 2.182198432773701846e+00
5.556000000000000050e+00 2.215774808052478839e+00
5.565999999999999837e+00 2.270078632999306567e+00
5.576999999999999957e+00 2.342872382354617589e+00
5.586999999999999744e+00 2.416734573758566373e+00
5.597000000000000419e+00 2.485616422539889570e+00
5.607999999999999652e+00 2.513738450992863527e+00
5.618000000000000327e+00 2.523283971335767095e+00
5.628000000000000114e+00 2.592848047996642258e+00
5.639000000000000234e+00 2.605021497032222300e+00
5.649000000000000021e+00 2.562321213275181808e+00
5.658999999999999808e+00 2.607781624292954348e+00
5.669999999999999929e+00 2.585512134955084473e+00
5.679999999999999716e+00 2.481366155971343357e+00
5.690000000000000391e+00 2.419094458676634751e+00
5.700999999999999623e+00 2.329862656896324768e+00
5.711000000000000298e+00 2.224823813249039883e+00
5.721000000000000085e+00 2.146356214611172319e+00
5.732000000000000206e+00 2.087656580953869412e+00
5.741999999999999993e+00 2.050595279424976880e+00
5.751999999999999780e+00 2.025778122105182710e+00
5.762999999999999901e+00 1.993288238062925100e+00
5.772999999999999687e+00 1.964212564871735234e+00
5.783000000000000362e+00 1.960311709907381017e+00
5.793999999999999595e+00 1.955017391226993695e+00
5.804000000000000270e+00 1.938104744331430540e+00
5.815000000000000391e+00 1.942959083460071179e+00
5.825000000000000178e+00 1.957080223189637147e+00
5.834999999999999964e+00 1.984692671422958687e+00
5.846000000000000085e+00 2.028164194536527187e+00
5.855999999999999872e+00 2.057175490812584773e+00
5.865999999999999659e+00 2.094261922492026695e+00
5.876999999999999780e+00 2.148440597270494745e+00
5.886999999999999567e+00 2.187525085570448891e+00
5.897000000000000242e+00 2.207827212442133202e+00
5.908000000000000362e+00 2.244501280908522745e+00
5.918000000000000149e+00 2.272621613907603422e+00
5.927999999999999936e+00 2.281706598140961884e+00
5.939000000000000057e+00 2.303063177596307298e+00
5.948999999999999844e+00 2.308535033305754602e+00
5.958999999999999631e+00 2.307152790779145590e+00
5.969999999999999751e+00 2.318622435844180263e+00
5.980000000000000426e+00 2.311699158627696260e+00
5.990000000000000213e+00 2.286097329511584952e+00
6.001000000000000334e+00 2.279640322507039851e+00
6.011000000000000121e+00 2.280094296295659628e+00
6.020999999999999908e+00 2.256266163377007139e+00
6.032000000000000028e+00 2.228849254660350443e+00
6.041999999999999815e+00 2.252953838852452151e+00
6.051999999999999602e+00 2.285068707938559651e+00
6.062999999999999723e+00 2.280952651854045055e+00
6.073000000000000398e+00 2.319237159067610410e+00
6.083999999999999631e+00 2.389603523599678869e+00
6.094000000000000306e+00 2.447237013450066279e+00
6.104000000000000092e+00 2.503359342962971468e+00
6.115000000000000213e+00 2.572788759303802575e+00
6.125000000000000000e+00 2.646735536467518024e+00
6.134999999999999787e+00 2.728110335012130516e+00
6.145999999999999908e+00 2.822626790774862560e+00
6.155999999999999694e+00 2.889173757322324843e+00
6.166000000000000369e+00 2.951707641349325950e+00
6.176999999999999602e+00 3.025836413291373095e+00
6.187000000000000277e+00 3.035392066933034538e+00
